dimensionality_reduction,n_dimensions,balancing_technique,n_layers,n_neurons,optimizer_type,learning_rate,epochs,valid_accuracy,valid_loss,train_accuracy,train_loss
none,1,none,1,10,adam,0.01,150,0.21119999885559082,2.7548811435699463,0.20453333854675293,2.740326404571533
none,1,undersample,2,10,adam,0.1,100,0.21119999885559082,2.7548820972442627,0.20453333854675293,2.740330696105957
none,1,none,3,10,adam,0.01,150,0.21119999885559082,2.754882335662842,0.20453333854675293,2.7403297424316406
none,1,none,1,50,adam,0.01,175,0.21119999885559082,2.754883050918579,0.20453333854675293,2.7403252124786377
none,1,none,3,100,adam,0.1,100,0.21119999885559082,2.754883289337158,0.20453333854675293,2.7403321266174316
none,1,none,3,100,adam,0.01,125,0.21119999885559082,2.754883289337158,0.20453333854675293,2.740342140197754
none,1,oversample,1,10,adam,0.01,175,0.21119999885559082,2.754883289337158,0.20453333854675293,2.740333318710327
none,1,undersample,1,10,adam,0.01,200,0.21119999885559082,2.7548842430114746,0.20453333854675293,2.740328550338745
none,1,none,1,100,adam,0.01,200,0.21119999885559082,2.754884719848633,0.20453333854675293,2.7403266429901123
none,1,oversample,2,100,adam,0.01,125,0.21119999885559082,2.754884958267212,0.20453333854675293,2.7403371334075928
none,1,oversample,1,100,adam,0.001,150,0.21119999885559082,2.75488543510437,0.20453333854675293,2.740339994430542
none,1,oversample,3,10,adam,0.01,125,0.21119999885559082,2.75488543510437,0.20453333854675293,2.7403416633605957
none,1,none,3,50,adam,0.01,125,0.21119999885559082,2.7548866271972656,0.20453333854675293,2.740333080291748
none,1,none,1,100,adam,0.001,150,0.21119999885559082,2.754887580871582,0.20453333854675293,2.7403404712677
none,1,none,2,50,adam,0.01,175,0.21119999885559082,2.7548880577087402,0.20453333854675293,2.7403342723846436
none,1,none,1,50,adam,0.001,175,0.21119999885559082,2.7548882961273193,0.20453333854675293,2.740335464477539
none,1,oversample,1,10,adam,0.01,125,0.21119999885559082,2.7548890113830566,0.20453333854675293,2.740349769592285
none,1,none,2,100,adam,0.001,150,0.21119999885559082,2.7548892498016357,0.20453333854675293,2.740337610244751
none,1,none,1,10,adam,0.01,175,0.21119999885559082,2.7548892498016357,0.20453333854675293,2.74033522605896
none,1,oversample,2,100,adam,0.01,150,0.21119999885559082,2.754889488220215,0.20453333854675293,2.740338087081909
none,1,undersample,1,100,adam,0.01,200,0.21119999885559082,2.754889726638794,0.20453333854675293,2.740327835083008
none,1,oversample,1,100,adam,0.1,150,0.21119999885559082,2.754889965057373,0.20453333854675293,2.7403512001037598
none,1,oversample,1,100,adam,0.01,125,0.21119999885559082,2.754890203475952,0.20453333854675293,2.740330219268799
none,1,oversample,1,50,adam,0.1,125,0.21119999885559082,2.7548906803131104,0.20453333854675293,2.7403383255004883
none,1,undersample,2,100,adam,0.01,200,0.21119999885559082,2.7548909187316895,0.20453333854675293,2.7403364181518555
none,1,oversample,2,50,adam,0.01,200,0.21119999885559082,2.7548909187316895,0.20453333854675293,2.740335702896118
none,1,undersample,3,50,adam,0.01,150,0.21119999885559082,2.7548911571502686,0.20453333854675293,2.7403361797332764
none,1,oversample,3,50,adam,0.1,125,0.21119999885559082,2.7548913955688477,0.20453333854675293,2.7403414249420166
none,1,undersample,2,50,adam,0.01,125,0.21119999885559082,2.7548916339874268,0.20453333854675293,2.7403404712677
none,1,oversample,2,100,adam,0.01,200,0.21119999885559082,2.754892110824585,0.20453333854675293,2.7403368949890137
none,1,none,3,100,adam,0.01,175,0.21119999885559082,2.754892110824585,0.20453333854675293,2.740337371826172
none,1,undersample,1,50,adam,0.001,200,0.21119999885559082,2.754892110824585,0.20453333854675293,2.7403385639190674
none,1,oversample,1,50,adam,0.01,200,0.21119999885559082,2.754892110824585,0.20453333854675293,2.740325450897217
none,1,none,2,100,adam,0.001,175,0.21119999885559082,2.754892110824585,0.20453333854675293,2.740338087081909
none,1,none,1,50,adam,0.1,150,0.21119999885559082,2.754892349243164,0.20453333854675293,2.7403364181518555
none,1,oversample,3,100,adam,0.01,175,0.21119999885559082,2.7548930644989014,0.20453333854675293,2.7403371334075928
none,1,undersample,1,50,adam,0.001,175,0.21119999885559082,2.7548930644989014,0.20453333854675293,2.740334987640381
none,1,undersample,3,50,adam,0.1,125,0.21119999885559082,2.7548933029174805,0.20453333854675293,2.7403266429901123
none,1,undersample,1,100,adam,0.001,200,0.21119999885559082,2.7548933029174805,0.20453333854675293,2.7403340339660645
none,1,none,1,10,adam,0.01,125,0.21119999885559082,2.7548933029174805,0.20453333854675293,2.7403290271759033
none,1,none,2,100,adam,0.01,175,0.21119999885559082,2.7548933029174805,0.20453333854675293,2.740337610244751
none,1,undersample,1,100,adam,0.01,150,0.21119999885559082,2.7548935413360596,0.20453333854675293,2.740326166152954
none,1,none,3,50,adam,0.001,175,0.21119999885559082,2.7548937797546387,0.20453333854675293,2.7403361797332764
none,1,none,2,50,adam,0.01,200,0.21119999885559082,2.7548937797546387,0.20453333854675293,2.7403364181518555
none,1,undersample,2,10,adam,0.01,175,0.21119999885559082,2.7548940181732178,0.20453333854675293,2.740339517593384
none,1,none,2,50,adam,0.01,150,0.21119999885559082,2.754894256591797,0.20453333854675293,2.740337610244751
none,1,oversample,1,100,adam,0.01,175,0.21119999885559082,2.754894971847534,0.20453333854675293,2.740319013595581
none,1,none,1,100,adam,0.1,150,0.21119999885559082,2.7548954486846924,0.20453333854675293,2.7403218746185303
none,1,oversample,1,50,adam,0.001,200,0.21119999885559082,2.7548954486846924,0.20453333854675293,2.7403361797332764
none,1,none,2,50,adam,0.001,175,0.21119999885559082,2.7548956871032715,0.20453333854675293,2.740337610244751
none,1,oversample,2,100,adam,0.001,150,0.21119999885559082,2.7548959255218506,0.20453333854675293,2.7403414249420166
none,1,none,1,100,adam,0.01,150,0.21119999885559082,2.7548961639404297,0.20453333854675293,2.7403388023376465
none,1,oversample,2,100,adam,0.01,175,0.21119999885559082,2.754896402359009,0.20453333854675293,2.7403368949890137
none,1,undersample,3,10,adam,0.01,200,0.21119999885559082,2.754896402359009,0.20453333854675293,2.7403361797332764
none,1,undersample,2,10,adam,0.01,150,0.21119999885559082,2.754896402359009,0.20453333854675293,2.74033522605896
none,1,oversample,1,50,adam,0.01,150,0.21119999885559082,2.754896402359009,0.20453333854675293,2.740338087081909
none,1,none,2,100,adam,0.01,150,0.21119999885559082,2.754896640777588,0.20453333854675293,2.740342140197754
none,1,undersample,2,100,adam,0.1,150,0.21119999885559082,2.754896879196167,0.20453333854675293,2.740335702896118
none,1,undersample,2,50,adam,0.01,150,0.21119999885559082,2.754896879196167,0.20453333854675293,2.740333318710327
none,1,oversample,3,10,adam,0.1,125,0.21119999885559082,2.754896879196167,0.20453333854675293,2.7403404712677
none,1,oversample,2,50,adam,0.01,150,0.21119999885559082,2.754897356033325,0.20453333854675293,2.74033260345459
none,1,undersample,2,50,adam,0.001,200,0.21119999885559082,2.754897356033325,0.20453333854675293,2.740338087081909
none,1,none,2,100,adam,0.01,125,0.21119999885559082,2.754897356033325,0.20453333854675293,2.7403368949890137
none,1,none,2,100,adam,0.001,200,0.21119999885559082,2.754897356033325,0.20453333854675293,2.740337610244751
none,1,undersample,3,100,adam,0.1,125,0.21119999885559082,2.754897356033325,0.20453333854675293,2.740341901779175
none,1,none,3,50,adam,0.1,125,0.21119999885559082,2.7548978328704834,0.20453333854675293,2.740327835083008
none,1,none,3,50,adam,0.001,150,0.21119999885559082,2.7548978328704834,0.20453333854675293,2.7403392791748047
none,1,oversample,1,10,adam,0.01,150,0.21119999885559082,2.7548978328704834,0.20453333854675293,2.740338087081909
none,1,none,2,10,adam,0.01,150,0.21119999885559082,2.7548978328704834,0.20453333854675293,2.7403385639190674
none,1,oversample,2,50,adam,0.01,175,0.21119999885559082,2.7548980712890625,0.20453333854675293,2.7403390407562256
none,1,undersample,1,10,adam,0.01,175,0.21119999885559082,2.7548980712890625,0.20453333854675293,2.7403364181518555
none,1,oversample,1,100,adam,0.001,175,0.21119999885559082,2.7548980712890625,0.20453333854675293,2.740334987640381
none,1,undersample,2,10,adam,0.1,150,0.21119999885559082,2.7548980712890625,0.20453333854675293,2.7403464317321777
none,1,none,2,10,adam,0.01,200,0.21119999885559082,2.7548983097076416,0.20453333854675293,2.7403368949890137
none,1,undersample,2,100,adam,0.01,80,0.21119999885559082,2.7548985481262207,0.20453333854675293,2.74038028717041
none,1,none,2,50,adam,0.001,200,0.21119999885559082,2.7548985481262207,0.20453333854675293,2.7403364181518555
none,1,oversample,1,100,adam,0.001,200,0.21119999885559082,2.7548985481262207,0.20453333854675293,2.7403268814086914
none,1,none,1,100,adam,0.01,175,0.21119999885559082,2.7548985481262207,0.20453333854675293,2.740333080291748
none,1,oversample,3,100,adam,0.001,150,0.21119999885559082,2.7548985481262207,0.20453333854675293,2.740339517593384
none,1,undersample,2,100,adam,0.001,200,0.21119999885559082,2.7548987865448,0.20453333854675293,2.7403388023376465
none,1,oversample,3,100,adam,0.01,200,0.21119999885559082,2.7548987865448,0.20453333854675293,2.740334987640381
none,1,undersample,2,100,adam,0.001,150,0.21119999885559082,2.7548987865448,0.20453333854675293,2.740338087081909
none,1,undersample,2,10,adam,0.1,125,0.21119999885559082,2.754899024963379,0.20453333854675293,2.740344285964966
none,1,none,2,100,adam,0.01,200,0.21119999885559082,2.754899024963379,0.20453333854675293,2.7403366565704346
none,1,undersample,3,10,adam,0.1,150,0.21119999885559082,2.754899024963379,0.20453333854675293,2.740342378616333
none,1,oversample,2,50,adam,0.001,175,0.21119999885559082,2.754899263381958,0.20453333854675293,2.740337610244751
none,1,none,3,100,adam,0.001,175,0.21119999885559082,2.754899263381958,0.20453333854675293,2.7403361797332764
none,1,none,3,100,adam,0.001,200,0.21119999885559082,2.754899263381958,0.20453333854675293,2.740335702896118
none,1,undersample,1,100,adam,0.01,125,0.21119999885559082,2.754899263381958,0.20453333854675293,2.7403297424316406
none,1,undersample,1,10,adam,0.1,150,0.21119999885559082,2.754899501800537,0.20453333854675293,2.740339517593384
none,1,undersample,3,10,adam,0.01,175,0.21119999885559082,2.754899501800537,0.20453333854675293,2.740335702896118
none,1,oversample,2,100,adam,0.1,150,0.21119999885559082,2.754899501800537,0.20453333854675293,2.7403433322906494
none,1,undersample,3,50,adam,0.01,200,0.21119999885559082,2.754899501800537,0.20453333854675293,2.740335702896118
none,1,undersample,2,100,adam,0.001,175,0.21119999885559082,2.754899501800537,0.20453333854675293,2.740339756011963
none,1,oversample,3,50,adam,0.1,150,0.21119999885559082,2.754899501800537,0.20453333854675293,2.740340232849121
none,1,undersample,3,100,adam,0.001,175,0.21119999885559082,2.754899740219116,0.20453333854675293,2.7403359413146973
none,1,undersample,1,100,adam,0.001,175,0.21119999885559082,2.7548999786376953,0.20453333854675293,2.7403390407562256
none,1,none,3,50,adam,0.001,200,0.21119999885559082,2.7548999786376953,0.20453333854675293,2.740337371826172
none,1,oversample,2,100,adam,0.001,125,0.21119999885559082,2.7548999786376953,0.20453333854675293,2.7403368949890137
none,1,none,1,100,adam,0.001,200,0.21119999885559082,2.7549002170562744,0.20453333854675293,2.7403335571289062
none,1,oversample,3,10,adam,0.01,175,0.21119999885559082,2.7549002170562744,0.20453333854675293,2.7403342723846436
none,1,none,3,100,adam,0.01,200,0.21119999885559082,2.7549004554748535,0.20453333854675293,2.740334987640381
none,1,undersample,2,100,adam,0.01,175,0.21119999885559082,2.7549006938934326,0.20453333854675293,2.7403371334075928
none,1,oversample,3,100,adam,0.1,175,0.21119999885559082,2.7549006938934326,0.20453333854675293,2.740346670150757
none,1,undersample,3,100,adam,0.001,200,0.21119999885559082,2.7549006938934326,0.20453333854675293,2.7403361797332764
none,1,undersample,1,100,adam,0.1,175,0.21119999885559082,2.7549006938934326,0.20453333854675293,2.740337610244751
none,1,undersample,1,50,adam,0.01,200,0.21119999885559082,2.7549006938934326,0.20453333854675293,2.7403368949890137
none,1,oversample,3,10,adam,0.1,150,0.21119999885559082,2.7549006938934326,0.20453333854675293,2.7403457164764404
none,1,oversample,2,10,adam,0.01,175,0.21119999885559082,2.7549009323120117,0.20453333854675293,2.740330934524536
none,1,oversample,3,100,adam,0.001,175,0.21119999885559082,2.7549009323120117,0.20453333854675293,2.7403388023376465
none,1,none,3,100,adam,0.1,150,0.21119999885559082,2.754901170730591,0.20453333854675293,2.7403206825256348
none,1,undersample,3,100,adam,0.01,150,0.21119999885559082,2.754901170730591,0.20453333854675293,2.740341901779175
none,1,oversample,2,10,adam,0.1,175,0.21119999885559082,2.754901170730591,0.20453333854675293,2.7403364181518555
none,1,undersample,3,100,adam,0.1,175,0.21119999885559082,2.75490140914917,0.20453333854675293,2.7403314113616943
none,1,none,3,10,adam,0.01,200,0.21119999885559082,2.754901647567749,0.20453333854675293,2.7403359413146973
none,1,oversample,3,50,adam,0.01,175,0.21119999885559082,2.754901647567749,0.20453333854675293,2.740330219268799
none,1,oversample,3,50,adam,0.001,200,0.21119999885559082,2.754901647567749,0.20453333854675293,2.7403392791748047
none,1,undersample,3,100,adam,0.01,175,0.21119999885559082,2.754901647567749,0.20453333854675293,2.7403218746185303
none,1,oversample,3,10,adam,0.01,200,0.21119999885559082,2.754901647567749,0.20453333854675293,2.7403371334075928
none,1,undersample,1,50,adam,0.01,125,0.21119999885559082,2.754901647567749,0.20453333854675293,2.7403292655944824
none,1,undersample,2,100,adam,0.1,175,0.21119999885559082,2.754901647567749,0.20453333854675293,2.740328550338745
none,1,oversample,1,50,adam,0.001,175,0.21119999885559082,2.754901885986328,0.20453333854675293,2.7403368949890137
none,1,oversample,1,50,adam,0.01,175,0.21119999885559082,2.754901885986328,0.20453333854675293,2.740328550338745
none,1,oversample,3,100,adam,0.1,150,0.21119999885559082,2.7549021244049072,0.20453333854675293,2.7403383255004883
none,1,undersample,1,100,adam,0.1,200,0.21119999885559082,2.7549021244049072,0.20453333854675293,2.7403512001037598
none,1,undersample,3,50,adam,0.01,175,0.21119999885559082,2.7549021244049072,0.20453333854675293,2.740335464477539
none,1,none,1,10,adam,0.1,175,0.21119999885559082,2.7549023628234863,0.20453333854675293,2.7403335571289062
none,1,none,1,50,adam,0.001,200,0.21119999885559082,2.7549023628234863,0.20453333854675293,2.7403290271759033
none,1,oversample,1,10,adam,0.1,175,0.21119999885559082,2.7549023628234863,0.20453333854675293,2.7403292655944824
none,1,undersample,2,100,adam,0.1,200,0.21119999885559082,2.7549023628234863,0.20453333854675293,2.740328073501587
none,1,none,2,100,adam,0.1,150,0.21119999885559082,2.7549023628234863,0.20453333854675293,2.740342140197754
none,1,oversample,2,100,adam,0.1,175,0.21119999885559082,2.7549026012420654,0.20453333854675293,2.7403292655944824
none,1,undersample,3,10,adam,0.01,150,0.21119999885559082,2.7549026012420654,0.20453333854675293,2.7403361797332764
none,1,none,1,100,adam,0.1,200,0.21119999885559082,2.7549028396606445,0.20453333854675293,2.7403502464294434
none,1,none,1,50,adam,0.1,175,0.21119999885559082,2.7549028396606445,0.20453333854675293,2.740349769592285
none,1,none,2,10,adam,0.1,150,0.21119999885559082,2.7549028396606445,0.20453333854675293,2.7403409481048584
none,1,oversample,2,50,adam,0.1,150,0.21119999885559082,2.7549028396606445,0.20453333854675293,2.740354061126709
none,1,none,3,10,adam,0.1,200,0.21119999885559082,2.7549028396606445,0.20453333854675293,2.7403268814086914
none,1,none,2,50,adam,0.1,175,0.21119999885559082,2.7549028396606445,0.20453333854675293,2.7403452396392822
none,1,undersample,2,50,adam,0.1,150,0.21119999885559082,2.7549028396606445,0.20453333854675293,2.740339994430542
none,1,oversample,3,50,adam,0.01,200,0.21119999885559082,2.7549028396606445,0.20453333854675293,2.7403323650360107
none,1,undersample,3,50,adam,0.1,175,0.21119999885559082,2.7549030780792236,0.20453333854675293,2.7403297424316406
none,1,none,1,100,adam,0.001,175,0.21119999885559082,2.7549030780792236,0.20453333854675293,2.74033522605896
none,1,undersample,3,10,adam,0.1,175,0.21119999885559082,2.7549030780792236,0.20453333854675293,2.7403297424316406
none,1,undersample,1,50,adam,0.01,150,0.21119999885559082,2.7549030780792236,0.20453333854675293,2.7403366565704346
none,1,undersample,2,10,adam,0.01,200,0.21119999885559082,2.7549030780792236,0.20453333854675293,2.740333318710327
none,1,none,1,100,adam,0.01,100,0.21119999885559082,2.7549030780792236,0.20453333854675293,2.740325689315796
none,1,none,3,50,adam,0.1,175,0.21119999885559082,2.7549033164978027,0.20453333854675293,2.7403457164764404
none,1,oversample,2,100,adam,0.001,175,0.21119999885559082,2.7549033164978027,0.20453333854675293,2.740337371826172
none,1,none,2,10,adam,0.1,200,0.21119999885559082,2.7549033164978027,0.20453333854675293,2.7403273582458496
none,1,none,1,10,adam,0.1,150,0.21119999885559082,2.754903554916382,0.20453333854675293,2.7403347492218018
none,1,oversample,1,50,adam,0.1,175,0.21119999885559082,2.754903554916382,0.20453333854675293,2.7403500080108643
none,1,oversample,2,100,adam,0.1,200,0.21119999885559082,2.754903554916382,0.20453333854675293,2.740326166152954
none,1,undersample,3,100,adam,0.1,200,0.21119999885559082,2.754903554916382,0.20453333854675293,2.7403271198272705
none,1,oversample,3,100,adam,0.01,150,0.21119999885559082,2.754903554916382,0.20453333854675293,2.740342140197754
none,1,undersample,1,10,adam,0.1,125,0.21119999885559082,2.754903554916382,0.20453333854675293,2.7403290271759033
none,1,none,1,50,adam,0.1,200,0.21119999885559082,2.754903554916382,0.20453333854675293,2.740328788757324
none,1,undersample,3,50,adam,0.001,175,0.21119999885559082,2.754903793334961,0.20453333854675293,2.7403388023376465
none,1,none,2,50,adam,0.1,150,0.21119999885559082,2.754903793334961,0.20453333854675293,2.7403502464294434
none,1,none,1,10,adam,0.01,200,0.21119999885559082,2.754903793334961,0.20453333854675293,2.740349292755127
none,1,undersample,3,100,adam,0.01,200,0.21119999885559082,2.754903793334961,0.20453333854675293,2.7403388023376465
none,1,undersample,3,50,adam,0.001,200,0.21119999885559082,2.754903793334961,0.20453333854675293,2.740341901779175
none,1,oversample,1,10,adam,0.1,150,0.21119999885559082,2.754903793334961,0.20453333854675293,2.7403318881988525
none,1,oversample,3,100,adam,0.001,200,0.21119999885559082,2.754903793334961,0.20453333854675293,2.740335702896118
none,1,undersample,2,50,adam,0.1,200,0.21119999885559082,2.754903793334961,0.20453333854675293,2.740327835083008
none,1,none,3,100,adam,0.1,200,0.21119999885559082,2.754903793334961,0.20453333854675293,2.7403292655944824
none,1,undersample,2,100,adam,0.01,125,0.21119999885559082,2.754903793334961,0.20453333854675293,2.740337610244751
none,1,undersample,2,50,adam,0.1,175,0.21119999885559082,2.754903793334961,0.20453333854675293,2.7403292655944824
none,1,none,2,100,adam,0.1,175,0.21119999885559082,2.75490403175354,0.20453333854675293,2.7403182983398438
none,1,oversample,2,10,adam,0.01,200,0.21119999885559082,2.75490403175354,0.20453333854675293,2.740334987640381
none,1,none,2,100,adam,0.1,200,0.21119999885559082,2.754904270172119,0.20453333854675293,2.740328311920166
none,1,oversample,3,50,adam,0.1,200,0.21119999885559082,2.754904270172119,0.20453333854675293,2.7403247356414795
none,1,oversample,1,10,adam,0.1,200,0.21119999885559082,2.754904270172119,0.20453333854675293,2.7403252124786377
none,1,oversample,3,100,adam,0.1,200,0.21119999885559082,2.754904270172119,0.20453333854675293,2.7403297424316406
none,1,none,1,50,adam,0.1,125,0.21119999885559082,2.754904270172119,0.20453333854675293,2.7403507232666016
none,1,none,2,10,adam,0.1,175,0.21119999885559082,2.7549045085906982,0.20453333854675293,2.7403273582458496
none,1,oversample,2,50,adam,0.1,200,0.21119999885559082,2.7549045085906982,0.20453333854675293,2.740328788757324
none,1,oversample,2,10,adam,0.1,200,0.21119999885559082,2.7549045085906982,0.20453333854675293,2.7403323650360107
none,1,oversample,1,100,adam,0.1,200,0.21119999885559082,2.7549045085906982,0.20453333854675293,2.740325450897217
none,1,oversample,1,100,adam,0.1,175,0.21119999885559082,2.7549047470092773,0.20453333854675293,2.740339517593384
none,1,oversample,1,10,adam,0.01,200,0.21119999885559082,2.7549047470092773,0.20453333854675293,2.7403390407562256
none,1,undersample,3,50,adam,0.1,200,0.21119999885559082,2.7549047470092773,0.20453333854675293,2.7403273582458496
none,1,none,2,50,adam,0.1,200,0.21119999885559082,2.7549047470092773,0.20453333854675293,2.740347385406494
none,1,undersample,2,10,adam,0.1,175,0.21119999885559082,2.7549049854278564,0.20453333854675293,2.740330457687378
none,1,oversample,3,100,adam,0.1,125,0.21119999885559082,2.7549049854278564,0.20453333854675293,2.7403464317321777
none,1,undersample,2,50,adam,0.01,175,0.21119999885559082,2.7549049854278564,0.20453333854675293,2.7403371334075928
none,1,oversample,3,10,adam,0.1,200,0.21119999885559082,2.7549049854278564,0.20453333854675293,2.7403299808502197
none,1,oversample,2,50,adam,0.1,175,0.21119999885559082,2.7549049854278564,0.20453333854675293,2.7403502464294434
none,1,undersample,1,10,adam,0.1,175,0.21119999885559082,2.7549049854278564,0.20453333854675293,2.740330457687378
none,1,undersample,1,50,adam,0.1,200,0.21119999885559082,2.7549049854278564,0.20453333854675293,2.7403292655944824
none,1,none,3,50,adam,0.1,200,0.21119999885559082,2.7549049854278564,0.20453333854675293,2.7403478622436523
none,1,none,3,50,adam,0.01,150,0.21119999885559082,2.7549052238464355,0.20453333854675293,2.740330696105957
none,1,oversample,2,100,adam,0.001,200,0.21119999885559082,2.7549052238464355,0.20453333854675293,2.7403409481048584
none,1,none,3,10,adam,0.1,175,0.21119999885559082,2.7549052238464355,0.20453333854675293,2.7403323650360107
none,1,none,3,100,adam,0.1,175,0.21119999885559082,2.7549052238464355,0.20453333854675293,2.740347146987915
none,1,none,3,50,adam,0.01,200,0.21119999885559082,2.7549054622650146,0.20453333854675293,2.7403368949890137
none,1,oversample,2,10,adam,0.1,150,0.21119999885559082,2.7549054622650146,0.20453333854675293,2.740335702896118
none,1,undersample,2,50,adam,0.01,200,0.21119999885559082,2.7549054622650146,0.20453333854675293,2.7403368949890137
none,1,none,3,10,adam,0.01,175,0.21119999885559082,2.7549057006835938,0.20453333854675293,2.7403368949890137
none,1,none,3,50,adam,0.01,175,0.21119999885559082,2.754905939102173,0.20453333854675293,2.7403368949890137
none,1,undersample,1,50,adam,0.01,100,0.21119999885559082,2.754905939102173,0.20453333854675293,2.7403292655944824
none,1,none,3,10,adam,0.1,150,0.21119999885559082,2.754905939102173,0.20453333854675293,2.7403483390808105
none,1,oversample,3,100,adam,0.1,100,0.21119999885559082,2.754906177520752,0.20453333854675293,2.740349292755127
none,1,none,1,10,adam,0.1,125,0.21119999885559082,2.754906177520752,0.20453333854675293,2.7403411865234375
none,1,oversample,1,50,adam,0.1,200,0.21119999885559082,2.754906177520752,0.20453333854675293,2.7403299808502197
none,1,undersample,3,10,adam,0.1,200,0.21119999885559082,2.754906177520752,0.20453333854675293,2.740325450897217
none,1,oversample,2,50,adam,0.01,125,0.21119999885559082,2.75490665435791,0.20453333854675293,2.7403411865234375
none,1,oversample,2,50,adam,0.001,200,0.21119999885559082,2.75490665435791,0.20453333854675293,2.7403337955474854
none,1,oversample,2,50,adam,0.001,125,0.21119999885559082,2.75490665435791,0.20453333854675293,2.7403464317321777
none,1,oversample,2,100,adam,0.1,125,0.21119999885559082,2.7549068927764893,0.20453333854675293,2.740326166152954
none,1,none,1,100,adam,0.1,175,0.21119999885559082,2.7549068927764893,0.20453333854675293,2.7403454780578613
none,1,undersample,2,100,adam,0.1,125,0.21119999885559082,2.7549068927764893,0.20453333854675293,2.7403502464294434
none,1,oversample,3,50,adam,0.01,150,0.21119999885559082,2.7549068927764893,0.20453333854675293,2.7403383255004883
none,1,oversample,3,50,adam,0.1,175,0.21119999885559082,2.7549071311950684,0.20453333854675293,2.7403371334075928
none,1,none,3,50,adam,0.1,150,0.21119999885559082,2.7549073696136475,0.20453333854675293,2.740321636199951
none,1,none,3,100,adam,0.01,150,0.21119999885559082,2.7549076080322266,0.20453333854675293,2.7403411865234375
none,1,undersample,1,100,adam,0.1,150,0.21119999885559082,2.7549076080322266,0.20453333854675293,2.740333080291748
none,1,undersample,1,50,adam,0.1,175,0.21119999885559082,2.7549076080322266,0.20453333854675293,2.7403347492218018
none,1,none,1,50,adam,0.01,100,0.21119999885559082,2.7549078464508057,0.20453333854675293,2.740337610244751
none,1,oversample,3,10,adam,0.1,175,0.21119999885559082,2.7549080848693848,0.20453333854675293,2.740328550338745
none,1,none,3,100,adam,0.001,150,0.21119999885559082,2.7549080848693848,0.20453333854675293,2.740339517593384
none,1,oversample,2,100,adam,0.001,100,0.21119999885559082,2.754908323287964,0.20453333854675293,2.7403576374053955
none,1,none,3,50,adam,0.001,125,0.21119999885559082,2.754908561706543,0.20453333854675293,2.740342378616333
none,1,oversample,3,50,adam,0.001,175,0.21119999885559082,2.754909038543701,0.20453333854675293,2.740325450897217
none,1,undersample,3,10,adam,0.1,125,0.21119999885559082,2.754909038543701,0.20453333854675293,2.740326404571533
none,1,oversample,2,10,adam,0.01,150,0.21119999885559082,2.7549095153808594,0.20453333854675293,2.740342140197754
none,1,undersample,1,10,adam,0.01,150,0.21119999885559082,2.7549095153808594,0.20453333854675293,2.740338087081909
none,1,undersample,2,100,adam,0.01,150,0.21119999885559082,2.754910469055176,0.20453333854675293,2.740326404571533
none,1,undersample,2,50,adam,0.001,175,0.21119999885559082,2.754910469055176,0.20453333854675293,2.7403392791748047
none,1,oversample,3,50,adam,0.01,125,0.21119999885559082,2.754910469055176,0.20453333854675293,2.7403407096862793
none,1,undersample,1,50,adam,0.001,150,0.21119999885559082,2.754910945892334,0.20453333854675293,2.7403407096862793
none,1,none,1,50,adam,0.01,125,0.21119999885559082,2.754910945892334,0.20453333854675293,2.7403407096862793
none,1,undersample,3,50,adam,0.1,150,0.21119999885559082,2.754910945892334,0.20453333854675293,2.740354061126709
none,1,oversample,2,100,adam,0.01,100,0.21119999885559082,2.754911184310913,0.20453333854675293,2.7403464317321777
none,1,oversample,3,10,adam,0.01,80,0.21119999885559082,2.754911422729492,0.20453333854675293,2.7403669357299805
none,1,undersample,3,50,adam,0.1,80,0.21119999885559082,2.7549116611480713,0.20453333854675293,2.7403528690338135
none,1,undersample,3,100,adam,0.001,150,0.21119999885559082,2.7549121379852295,0.20453333854675293,2.740342140197754
none,1,none,2,10,adam,0.1,125,0.21119999885559082,2.7549121379852295,0.20453333854675293,2.740333318710327
none,1,none,2,10,adam,0.01,175,0.21119999885559082,2.7549123764038086,0.20453333854675293,2.740334987640381
none,1,oversample,2,50,adam,0.001,150,0.21119999885559082,2.7549123764038086,0.20453333854675293,2.740337610244751
none,1,oversample,1,100,adam,0.01,100,0.21119999885559082,2.754912853240967,0.20453333854675293,2.7403414249420166
none,1,oversample,1,50,adam,0.1,150,0.21119999885559082,2.754913568496704,0.20453333854675293,2.740338087081909
none,1,none,3,50,adam,0.01,80,0.21119999885559082,2.754915714263916,0.20453333854675293,2.7403564453125
none,1,undersample,1,50,adam,0.1,150,0.21119999885559082,2.754915952682495,0.20453333854675293,2.740349292755127
none,1,none,1,100,adam,0.01,125,0.21119999885559082,2.754916191101074,0.20453333854675293,2.740325927734375
none,1,oversample,3,10,adam,0.01,150,0.21119999885559082,2.7549164295196533,0.20453333854675293,2.740339756011963
none,1,oversample,3,100,adam,0.01,125,0.21119999885559082,2.7549169063568115,0.20453333854675293,2.740335702896118
none,1,none,1,100,adam,0.1,125,0.21119999885559082,2.754917860031128,0.20453333854675293,2.7403404712677
none,1,undersample,3,100,adam,0.1,150,0.21119999885559082,2.754918336868286,0.20453333854675293,2.7403337955474854
none,1,undersample,3,100,adam,0.1,100,0.21119999885559082,2.754918336868286,0.20453333854675293,2.7403364181518555
none,1,oversample,1,50,adam,0.001,125,0.21119999885559082,2.754918336868286,0.20453333854675293,2.740339756011963
